Dev_log2_enrichment	Hk_log2_enrichment
-1.587964987	-1.128533371
1.263034406	0.678071905
1.340075442	3.105610188
0.572989859	0.403064858
2.201633861	2.485426827
3.473931188	2.888968688
1.246639968	1.346175641
-0.752748592	0.095248315
1.862496476	1.055141554
2.241008099	3.2410081
-1.726831215	-1.048759311
-2.153805337	-0.694373718
-1.185866544	0.328706627
0.96437609	0.379413589
0.255838905	1.425763906
2.847996907	2.678071905
3.039892727	2.039892727
-0.367371066	-1.10433666
1.362570079	1.0
0.178970141	0.915935735
0.678071905	2.137503524
0.531851165	-0.468148836
0.431157165	1.168122759
1.064540252	0.649502753
-0.83457639	0.580461109
1.719892081	2.08246216
3.800390974	4.431157165
-2.421223299	-2.836260801
2.736965594	2.058893689
-0.485426828	-1.584962502
0.475044809	0.627047902
2.242976754	1.242976753
5.807354922	5.678071905
1.605721061	2.498805857
7.004737919	7.161463422
3.633872101	3.4639471
2.246639968	2.898716664
0.192645078	2.514573173
2.036525876	2.358453971
2.058893689	1.544320516
-0.640003864	1.09696173
2.871266686	4.286304185
2.877143252	1.707218251
-0.378511624	0.273565074
-2.440952195	-2.762880294
-0.350497248	-0.028569152
1.798366139	1.213403638
0.80285353	0.995498607
3.294447359	2.763932642
0.138706271	0.290709364
1.49410907	2.49410907
-0.582288367	-0.292781749
0.822082208	1.144010302
5.736965594	4.321928095
1.646363046	1.283792966
5.321928095	6.302819272
1.310700839	0.632628934
-0.666756592	-0.344828497
1.132103536	1.454031631
1.234465253	1.064540252
0.367731785	1.68965988
4.321928095	5.0
1.621488377	1.13606155
0.711430502	0.074000582
3.222392421	4.222392422
1.104697378	2.870232125
-1.893362211	-2.215290307
2.0489096	2.200912694
3.321928095	4.206450877
1.297543936	0.64546724
3.196397213	3.26052755
5.263034406	5.5360529
-0.44890095	-1.185866544
-0.590961241	-0.269033146
1.277533975	0.277533975
4.287162676	5.038135129
0.363085419	-0.151487754
-1.452858963	-1.867896463
3.556393348	4.556393348
3.579996248	3.42245497
0.692571475	1.692571475
0.295128036	1.295128036
-1.343407822	-1.758445324
0.604251672	0.411606594
-0.655351828	2.40354186
1.461023704	1.695488958
0.006023787	-0.993976213
1.621488377	1.469485283
0.678071905	1.678071905
0.120294234	1.120294233
-0.776103988	-1.039138394
4.321928095	3.862496477
1.567040593	0.304006187
-2.617651121	1.359628804
3.652375422	4.223331065
1.4639471	2.271302022
2.299560282	2.823122238
1.190854022	0.574182662
1.321928095	2.129283017
-1.908812905	-0.323850406
0.158181668	-1.220329956
0.635427567	1.805352569
0.584962501	1.0
1.218762295	2.096278289
-1.096861538	-1.681824039
1.747936712	-0.711494906
-1.58094944	-1.16591194
-0.40599236	0.59400764
-1.659924559	-0.811927652
0.472262368	-0.527737633
-0.402098443	0.790546635
-1.049630769	0.087872756
0.35614381	1.604071324
-1.388386373	-1.025816291
-1.089347487	-0.558832769
2.04508789	1.344648172
-1.142957953	-0.727920454
-1.121015401	-0.536052901
0.911406077	-0.410522018
0.223896012	-0.454175894
-2.492921364	-0.554321908
1.219653059	0.516046063
1.027307346	0.612269846
0.007613184	-0.539874611
1.138706271	3.254183488
1.658963082	-0.14839184
-1.526694844	-1.941732343
3.781359714	3.64385619
-0.042644338	-0.364572433
2.906890596	4.64385619
2.952694285	1.367731784
1.340075442	0.603109848
2.847996907	3.925999419
2.288207477	1.471071534
2.303069068	2.142604396
6.906890596	7.64385619
1.777607579	3.36257008
3.131244533	2.607682577
-1.004501391	-0.682573296
1.531851164	3.194816177
0.069262663	-0.930737337
1.833641614	1.663716612
3.814968106	4.736965594
-0.316145743	0.361926163
-1.424026284	2.77237093
3.489038081	1.810966176
2.352301744	2.674229839
-1.333423733	-2.070389328
0.993457154	0.118988037
1.374395515	0.888968688
-0.993976213	0.590986289
-0.756413357	0.343122317
5.882643049	4.700439718
-0.307428525	1.59946207
3.627341103	1.838845208
2.175086706	2.689659879
5.321928095	5.906890596
-0.685566442	-1.685566442
-0.996991251	0.941608205
1.669851398	2.447458977
-1.109917693	-0.109917692
1.736965594	1.0
1.530829064	2.233443153
-0.974529314	-0.711494906
-2.237257774	-1.974223364
-2.724286458	-1.309248962
1.292180752	2.029146346
1.819427754	1.649502753
-1.790076928	-1.37503943
0.197806783	1.657238402
0.415037499	0.093109405
1.571156701	-0.544320516
3.549338591	2.549338591
-0.336283388	-0.528928466
2.099535674	1.974004792
-0.961417539	-0.224451944
0.277533975	1.377069649
2.59400764	2.915935735
-1.220329956	-1.957295547
1.489038081	3.296393003
0.701341684	1.379413589
-0.050626074	0.4639471
1.231730286	-0.722466025
1.41814341	2.296837114
0.202987023	1.372912024
0.147002412	0.468930507
1.007231569	-0.729734026
-1.10433666	0.480625841
4.814444347	4.119298928
2.495957495	-0.378511624
0.57678857	0.439285045
1.49410907	1.631612594
1.702031804	0.614568962
3.077305726	2.013175389
1.474538511	-1.984893107
0.394573397	-0.090853431
2.430304256	2.641808361
2.302028537	1.132103536
1.736965594	4.058893689
2.584962501	5.459431619
3.038994132	3.524420959
-2.849248705	-2.04189378
2.425763906	1.840801405
-2.399171092	-3.136136686
7.215012891	7.872125178
0.757143476	1.49410907
-0.604071323	-0.92599942
2.954418966	2.591848886
0.998361504	0.96519464
6.187385972	6.248967294
2.736965594	4.152003094
-2.478971808	-1.671616884
2.704544117	4.026472212
-1.185866544	-0.070389328
-2.023846744	-1.023846741
2.827163403	4.122619287
0.675189396	0.05370102
5.321928095	6.129283017
-0.707819248	-0.292781749
3.658963082	4.321928095
4.084888898	3.277533976
-0.760220947	0.409704055
-0.15560533	0.674469668
2.395928676	2.337034987
2.182376742	-0.232660756
1.055141554	2.055141554
3.736965594	5.321928095
5.370837695	4.551409941
-0.333423733	0.344648172
1.283792966	1.646363046
0.121501005	-0.409013712
-0.954196311	0.853158612
-0.230854	-1.510961919
5.447458977	3.084888898
3.380821784	3.824428436
-1.536052901	-1.951090398
1.065095028	-0.022367812
0.549338591	-0.03562391
-1.734559095	-0.582556002
0.036525877	0.621488376
1.635427568	0.957355663
-1.740567832	-0.15560533
-0.026800059	1.780554863
-0.478971806	-0.157043709
4.215012891	5.099535674
-0.99276843	-0.144771524
1.621488377	1.843880798
2.678071905	2.263034406
0.476438044	1.120294233
-0.992250501	-0.629680421
-0.300611863	-1.885574362
1.567040593	1.888968688
3.4639471	3.923378718
-2.04001568	-1.232660756
0.544320516	0.736965594
6.196397213	7.089482009
0.086711634	0.823677227
-0.159198595	0.255838905
0.831962108	1.13681669
-0.14839184	-1.318316842
-0.5849625	-1.0
-1.153805337	0.546634382
3.0489096	4.164386818
0.549338591	-0.03562391
1.120294233	0.60572106
0.424687669	0.272684576
2.055141554	1.055141554
2.178970141	1.915935735
2.514573173	3.736965594
2.328622747	0.89566334
-0.266786541	0.433653178
-1.357552006	-0.187627004
4.473931188	5.152003094
2.785875195	0.4639471
0.399095956	-0.44890095
3.736965594	3.099535673
1.514573173	1.929610672
1.688602572	1.984058456
1.884522782	2.299560282
0.610433188	0.288505094
-0.132028393	0.604937201
0.380480277	0.621488376
-0.286224033	-1.134220939
1.683327631	2.031250934
2.850622376	0.976153258
-0.892391025	-1.307428525
-1.375734538	-1.527737633
3.321928095	4.437405313
1.401362562	2.053439259
0.468098743	0.205064337
-1.326729082	-0.911691581
0.480625841	0.89566334
-0.023846743	1.198545679
-2.815916939	-1.230954435
-0.64385619	-1.058893689
-0.983880333	-3.15380533
2.337034987	1.752072487
-0.837943243	0.2495196
0.299560282	0.884522782
-1.399171095	-0.591816172
-0.672425343	-0.350497248
1.125530882	0.125530882
-1.851332617	-1.628940198
0.255838905	0.577766999
-2.215290307	-1.215290307
1.0	2.584962501
3.074000582	1.074000582
0.277533975	0.055141554
2.915935735	3.294447359
0.722015253	1.529370175
1.395928676	2.395928676
2.234465254	4.234465254
2.00904514	5.770596372
1.089906972	0.752871985
2.599462071	3.277533976
-0.112700133	1.472262368
1.915935735	2.178970141
-0.087462841	1.13492958
2.321928095	2.781359714
6.466318004	6.074000581
1.976153258	2.198545679
4.251538767	3.251538767
4.024247546	3.139724764
-1.602884409	-2.017921909
1.862496476	2.225066556
-0.568842836	0.168122759
-0.592955292	1.728972803
2.286304185	2.771731012
0.961446759	1.183839181
1.929610672	3.514573173
0.00723157	-0.314696525
0.854322545	0.591288139
1.074000582	0.199531464
2.026472211	1.888968688
1.294447359	-1.821029859
-0.479690458	0.050824259
-1.289834465	-0.441837559
0.521028194	0.105990696
5.86941589	4.86941589
0.612269846	0.727747064
1.405451451	1.990413951
0.245112498	-0.169925001
3.64385619	3.491853096
0.024247547	-0.145677456
1.678071905	2.137503524
2.389042291	1.929610672
0.242976754	0.380480277
1.684498174	2.099535674
1.641808361	1.989731665
-0.25009535	-0.735522176
-0.311067102	-0.808566761
0.263034406	0.0
1.234465253	1.064540252
2.224317298	0.902389204
3.321928095	2.473931188
1.514573173	2.099535674
-1.091699835	-0.769771739
1.621488377	2.299560282
-1.336283388	-0.921245889
-2.48327836	-1.48327836
1.17577126	1.410236513
-0.847996905	-0.017921908
-0.03562391	0.32694617
0.649502753	1.234465253
1.321928095	2.058893689
1.64385619	0.321928095
6.001897035	4.538668848
1.367731784	0.952694285
-2.068957374	-2.653919869
0.260151897	-0.061776198
0.329461768	1.551854189
-0.573821944	-1.466906739
-2.253611154	-1.668648653
-0.422233	-0.744161096
2.943416472	3.621488377
-0.08282643	0.545204792
-1.687060689	-0.201633862
-0.693022247	0.306977753
5.791413378	5.376375879
-0.693022247	2.422454971
1.311944006	0.4639471
1.383328639	3.190683562
3.347923303	3.540568382
-0.508146904	-2.093109404
0.333243408	2.14059833
1.894066555	2.671674134
0.658963082	1.074000582
0.268816758	1.531851164
1.59946207	1.277533975
0.906890596	-0.678071905
2.749038427	0.597035333
-1.153805337	0.305626282
1.074000582	5.098832435
0.168122759	-0.831877241
2.729660794	4.705661474
-0.064652958	-0.64961546
3.812914447	2.434402824
0.277533975	0.692571475
4.415037499	5.222392421
2.383328639	3.120294234
2.377069649	3.755581273
2.874469118	2.273018494
0.391190758	0.613583179
0.752072486	1.074000582
1.669851398	1.447458977
3.387023123	3.0
4.178970141	4.23786383
1.403064858	0.724992953
1.64385619	0.906890596
4.836501268	4.099535673
1.104697378	1.590124206
5.0	4.415037499
-0.10433666	0.480625841
-0.496425827	0.018147347
3.42245497	2.306977753
5.971020933	5.906890596
-0.963474123	-0.226508529
-0.155051724	0.231971398
3.834812918	3.296393003
1.0	1.415037499
2.556393348	1.649502753
0.976153258	0.613583179
-1.206851572	-1.791814072
0.473931188	0.736965594
0.022720077	0.344648172
0.514573173	-0.163498732
-0.007195501	1.758339245
2.55374377	2.460634366
1.577766999	0.840801405
-0.942179345	0.835428233
-0.169925001	0.678071905
-0.275007047	1.403064858
-0.157043709	-0.894009304
4.247927513	3.0
1.96437609	2.286304185
-2.359895944	0.514573173
1.415037499	1.0
4.0	5.459431619
1.409038759	3.538321775
-1.678071905	-0.35614381
1.341036918	-0.321928095
0.451563376	1.258918297
0.192645078	-0.129283017
0.486228547	-0.683696455
3.003611253	3.539664154
-2.013462257	-1.428499759
2.434402824	1.69743723
1.900464326	2.093109405
2.152003093	2.975125331
-0.169925001	0.830074999
0.621488376	1.206450878
1.707218251	2.166649869
2.666576266	0.929610672
0.099535673	1.099535674
1.399095955	0.984058456
2.900464327	0.678071905
-1.81506302	-2.230100517
4.523561956	5.0
1.099535674	1.251538767
1.152003093	2.530514717
-0.053111336	-0.638073837
1.544320516	2.196397213
-0.36923381	-0.146841389
4.263034406	2.0
2.321928095	1.584962501
0.891940254	1.181446871
3.974004791	3.099535673
-2.066089191	-1.481126691
4.105610188	4.510000443
0.952694285	2.367731785
1.914963896	1.429537069
2.383328639	3.344334508
0.943416472	0.206450878
4.106199404	3.67556505
1.562936195	1.447458977
2.169925001	3.64385619
-0.112700133	-0.527737633
1.577766999	2.255838904
-1.07610298	0.146289443
0.451563376	2.510457064
1.534025536	0.534025536
2.178970141	1.178970141
-0.144771524	1.077620897
-1.457244059	-0.135315964
5.730012834	5.708951218
1.952694285	2.537656786
3.065588342	3.355094959
0.418476583	1.611121661
4.64385619	5.022367813
-0.857980995	-0.050626074
6.083768358	6.321928095
-0.263034406	0.736965594
2.152003093	4.348400306
-2.634206015	-2.219168518
-1.498250867	-0.690895944
-0.933572639	-0.085575732
-1.228818689	-0.64385619
1.710493383	1.347923303
-0.921245889	-0.599317793
2.206450877	2.791413378
-2.10991769	-0.88752527
1.724992953	1.572989859
-0.913288368	2.086711633
-0.975752455	-0.560714954
0.798366139	0.535331733
3.2410081	2.540568381
4.774440299	4.395928676
3.169925001	2.807354922
1.460125389	1.666576266
5.321928095	5.807354922
-1.331514145	0.170986197
2.830074999	1.415037499
3.432111012	3.344648172
0.715270523	-0.159198595
-1.924099887	-1.438673058
-0.207892851	0.055141554
-0.247927514	0.337034988
0.884522782	1.299560282
1.415037499	2.222392421
2.041820176	1.556393349
1.415037499	1.900464326
1.152003093	1.888968688
1.929610672	2.63005039
-0.841302254	0.743660247
1.560376863	1.808304376
-0.264801333	-1.352264172
1.165423609	2.165423609
4.234465254	5.693896872
1.415037499	2.874469118
1.292180752	1.029146346
1.13606155	2.984058456
-1.24031433	-0.918386235
4.395928676	5.012600037
2.172180976	4.664034072
1.75038611	0.165423609
2.755581272	2.055141554
1.827163403	1.537656786
2.812914447	2.919829651
2.939458458	2.591535155
-2.235216459	-0.235216462
-1.422905742	-1.100977648
2.138706271	1.55374377
5.321928095	5.462790631
0.870716983	0.330148602
0.722015253	1.043943348
0.036525877	-1.078951342
0.933910809	0.393342428
0.976153258	0.391190758
-0.709290636	0.138706271
2.152003093	1.152003093
4.700439718	5.523561956
-0.553711566	-0.361066488
4.28445339	3.495957494
-1.827819024	-2.149747117
-0.193771743	0.391190758
2.268816758	2.647328382
0.030373649	0.445411149
0.603109848	1.018147347
2.099535674	2.836501268
0.556393348	0.819427754
-0.786596362	-0.497089744
1.374395515	0.152003093
-1.620586411	-0.161154792
2.501749132	2.408639728
5.267480311	4.473931188
6.700439718	6.321928095
3.64385619	3.321928095
4.130985312	5.0029777
1.196397213	0.736965594
4.321928095	4.617383979
1.435429288	0.887941493
2.862496476	2.780034316
2.074000582	1.658963082
-1.178803154	-0.889296535
-1.969626351	-0.554588851
2.686339521	3.0489096
0.381090167	0.743660247
1.878009476	0.790546635
0.872366721	0.942756048
-2.845991775	-1.997994865
0.476438044	-0.353636954
0.305413008	-0.942514506
-1.543805174	-0.63691458
2.415037499	2.043068722
-0.277984747	1.969942766
-2.004501391	-1.004501391
1.489038081	1.074000582
2.062060968	1.621488377
1.340075442	0.603109848
3.760049208	3.455194626
-0.975752455	-0.560714954
-2.177917793	0.992007209
-1.584962502	-2.0
3.657894023	4.530514717
0.687722075	-0.312277924
0.878984599	-1.705977902
3.674229839	0.352301744
2.621488377	1.621488377
5.432959407	4.0
1.650550842	1.217591435
3.4150375	4.415037499
2.043943348	-0.277984747
-1.523561956	-2.108524457
-0.968090751	1.279836761
0.280900827	0.487351704
0.272684576	-0.089885504
0.01449957	0.277533975
0.717066036	2.302028537
0.213403638	1.672835257
2.074000582	1.658963082
2.311358853	2.223896012
2.367731785	1.952694285
0.49749966	0.912537159
1.0489096	0.4639471
1.447458977	3.669851399
-1.749534265	0.498393246
-1.219168522	-1.411813599
4.584962501	4.440572591
1.043943348	2.181446871
1.0489096	1.785875195
-0.416164165	-1.09423607
1.383328639	2.257797758
0.763932642	-0.821029859
-0.876341531	-1.683696453
0.399095956	1.13606155
1.621488377	2.258918297
-0.479690458	-2.064652957
0.929610672	2.152003093
0.929610672	1.099535674
1.837659594	1.384293976
-0.981852653	-1.303780749
0.825502269	0.340075442
1.427110331	-0.572889667
0.604937201	1.090364028
0.952694285	1.68965988
1.846194664	1.168122759
4.026472212	3.654503434
3.192645078	3.652076696
0.478949263	0.616452787
-0.934112064	-1.41953889
0.994461817	0.753453717
1.160040413	1.64546724
2.431157165	1.653549586
1.018147347	0.603109848
1.093109404	1.678071905
-0.809414445	0.190585556
-0.017921908	0.204470513
5.321928095	5.514573173
-1.648465445	-0.385431038
-1.414135531	-2.151101127
-0.616671361	1.498805857
6.129283017	4.321928095
1.0	2.765534746
2.724992953	2.403064858
1.862496476	3.277533976
0.107608973	-0.085036103
-0.655351828	-0.333423733
4.125127387	1.562191193
1.192645078	0.607682577
1.472752997	0.970252656
0.30469139	0.604251672
0.929610672	-0.207892851
-0.269033146	-2.005998738
5.772589504	4.502500341
-1.164571768	-0.427606172
2.669851398	0.862496476
6.736965595	7.64385619
1.447458977	2.184424571
1.840801405	2.715270523
-0.88752527	-1.624490866
3.850622376	2.198545679
-1.863655321	-2.349082145
0.340075442	0.105610188
1.263034406	1.604071324
2.358453971	2.843880798
1.51887331	0.103835811
-1.100977648	0.483984853
3.102482958	1.432631559
1.480625841	1.632628934
3.084888898	2.499926397
3.828708163	-1.892391028
2.64385619	1.906890596
2.798366139	3.38332864
4.048909601	2.271302022
0.178970141	1.178970141
-0.409875794	1.175086706
1.018147347	0.340075442
0.299560282	0.714597781
4.395928676	3.074000582
1.702576869	1.361539951
1.289084838	1.626119825
6.482392767	5.482392767
-0.224966365	-0.903038271
3.084888898	0.862496476
-1.345774837	-0.345774837
0.184424571	1.447458977
4.5334322	3.881355504
-1.181897643	-0.011972642
-0.295455883	0.152003093
2.355094959	2.596103058
-0.632268216	0.175086706
-1.06465296	-0.64961546
2.498805857	2.257797758
0.984058456	-0.185866546
6.932425687	6.580662363
0.987509056	0.633872101
4.321928095	3.514573173
0.420390734	-0.749534268
0.255838905	0.478231326
1.621488377	1.399095955
2.514573173	2.415037499
2.689659879	4.175086707
-0.226508529	0.258918298
1.38148494	-0.384049807
1.363858776	0.68578687
4.310700839	3.668252844
-0.767654799	-1.767654799
1.932600715	1.4965016
0.838112317	0.423074818
-1.861955363	-0.861955365
-0.008988783	0.312939312
1.514573173	2.684498174
-0.415037499	0.584962501
-0.842978832	0.157021168
2.771731012	2.96437609
-3.776981278	-1.902512153
0.747019259	0.483984853
3.483209002	3.827163403
2.399095955	0.399095956
1.029146346	0.581687368
-0.378511624	-0.056583528
3.234465254	4.693896872
-0.271208338	-0.145677456
1.200912694	2.338416218
1.49410907	0.49410907
1.036525876	0.621488376
-0.683696455	0.901266046
0.439285045	1.554762263
1.827163403	0.175086706
-1.700439717	0.521952703
-0.911691581	0.547740037
2.137503524	1.263034406
4.112474729	5.019365325
-0.359895945	1.055141554
2.567040593	4.152003094
-1.877744247	-3.100136669
1.039892727	1.165423609
1.906890596	2.321928095
-0.63762808	-1.338067797
3.929610672	3.836501268
0.69743723	-1.887525272
0.321928095	0.152003093
7.036173613	6.921840937
0.921048658	0.242976754
2.514573173	5.389042291
2.415037499	1.678071905
0.96437609	1.286304185
-1.877744247	-0.555816155
3.0	3.211504105
0.817796668	1.11735695
5.988190698	5.927649156
2.929610672	3.736965594
0.421463768	0.514573173
0.0	2.0
3.184424571	5.447458977
-1.542258052	-1.957295547
2.736965594	2.222392421
3.493408563	2.220390069
0.893084796	1.099535674
4.129283017	3.906890596
-1.191620073	-2.066089191
1.77349147	2.036525876
1.074000582	0.337034988
0.234465253	-0.881011965
3.251538767	1.251538767
-2.004501391	-1.589463892
0.59400764	1.096507981
2.087151949	1.814133454
2.428843299	0.621488376
1.681924231	-0.640003864
4.514573173	4.565199246
3.771731013	2.627341103
-1.153805337	-0.831877241
3.0489096	3.633872101
6.032421478	4.184424571
0.823677227	0.501749133
0.819427754	2.556393348
-0.990954861	-0.76856244
1.752072487	1.921997488
-0.226508529	0.258918298
2.650550842	2.419225296
-1.657640004	-0.920674411
1.545824107	1.393821013
1.272684576	0.272684576
2.211504105	2.074000582
1.21041978	-0.011972642
-1.007708094	-1.493134922
0.074000582	1.5334322
3.303069068	3.447458977
1.927068477	0.342105977
2.321928095	2.099535674
-0.675251386	-0.505326386
4.099535673	2.836501268
3.922320636	4.321928095
2.584962501	3.807354922
4.152003094	4.473931188
0.431157165	0.846194664
-1.046141782	-0.560714954
-1.941732343	-2.526694844
2.590124206	2.483209002
1.2255597	1.732519689
3.803199292	3.775184917
0.314433558	-0.685566442
0.603109848	-0.396890152
2.736965594	4.058893689
2.152003093	1.344648172
7.471675214	7.344295908
0.35614381	0.941106311
-0.613236955	-1.291308859
3.5334322	2.881355504
0.255838905	1.715270523
-0.292781749	1.12225575
2.246639968	2.024247546
-0.737995724	-1.223422549
7.063934306	6.529820947
1.717066037	1.132103536
-0.697265471	-0.504620392
4.615659298	5.537656786
0.005559526	-0.694880192
4.428843299	2.943416472
6.028196892	5.881355503
-1.608809245	-0.608809242
0.046650094	-1.827819024
4.736965594	4.874469118
-2.131342538	-2.546380037
3.321928095	2.959358016
-0.273018494	0.4639471
-1.048759311	-0.048759311
-0.415037499	1.0
0.957355663	0.220390069
2.819427754	2.49749966
5.443490075	5.75664796
1.862496476	2.277533975
4.836501268	4.321928095
-0.343407822	0.4639471
2.346175641	1.439285046
0.107608973	0.429537069
3.129283017	3.321928095
2.508146904	1.315501826
0.187803815	-1.577730932
1.321928095	2.169925001
0.157739464	1.157739463
-0.44625623	-1.031218731
0.790546635	-0.209453365
-0.599317793	-0.336283388
-0.696735749	-1.696735752
0.985644707	1.471071534
1.234465253	1.649502753
-0.963474123	0.621488376
2.109877618	2.846843212
0.89566334	2.065588342
0.86906913	1.006572654
0.255838905	-0.329123597
-1.855491441	-1.04813652
0.911644126	-1.751320887
0.671674134	-0.176322773
1.420108489	1.695742932
-2.160274828	-1.482202928
5.215012891	5.872125177
0.036525877	-0.378511624
1.099535674	1.836501268
2.407657969	2.707218251
0.621488376	1.106915204
0.872620693	-1.242856525
2.121863233	0.478007044
2.466876431	0.838845208
1.988027358	2.21041978
-0.312277924	1.102759575
-1.976363636	-2.713329227
1.819427754	3.819427754
0.791413378	0.428843299
0.577094258	-0.61555082
4.421463769	5.836501268
-0.444364171	0.333243408
0.678071905	1.526068812
-2.157852168	-1.572889667
-1.161887683	-2.161887683
2.862496476	4.184424571
-1.530712876	-2.753105299
-0.459431619	0.125530882
0.736965594	0.415037499
4.584962501	4.736965594
0.047953224	-1.067523994
0.808858513	-0.191141487
1.04476987	1.122772382
0.545824107	1.223896012
0.89566334	2.355094959
-0.326044203	0.567040592
1.618848495	0.981418574
2.549338591	1.549338591
2.246639968	1.17625064
2.689659879	5.068171503
2.125530882	3.125530882
0.125530882	1.710493383
0.0	0.415037499
2.036525876	3.495957494
1.792675027	2.581170922
-1.617651121	-2.032688621
2.846194664	1.168122759
-0.558267633	-0.295233229
-0.531901258	-0.309508835
0.241554679	-0.343407822
-1.232660756	-2.692092377
-3.160879864	-2.838951766
1.0489096	2.4639471
3.168122759	2.75308526
-0.169925001	-0.491853097
-0.273018494	-1.857980995
4.389042291	4.684498174
-2.914883387	-0.412383047
2.669851398	4.617383979
4.906890596	5.321928095
0.095860015	1.043392595
1.206450878	1.791413378
2.415037499	2.678071905
0.169281085	0.821357781
3.717856772	2.5334322
0.795068548	0.939458458
4.711874613	8.178192617
3.287439719	3.542696774
0.707218251	1.707218251
0.690272358	-0.557655155
0.188072348	-0.174497732
1.215305675	1.148191479
2.166649869	1.029146346
-0.636141226	-0.221103726
1.112474729	0.527512228
2.447458977	1.447458977
4.758660665	1.692571475
1.929610672	3.099535673
5.845490051	5.22881869
0.024247547	0.439285045
2.736965594	3.611434712
-1.156119201	-1.378511622
5.141355849	4.693896872
0.678071905	1.093109404
3.395928676	4.774440299
0.81320118	-0.274261661
1.789433014	-0.017921908
2.355716408	3.301268624
1.074000582	1.658963082
-0.821029859	-0.236067358
-0.941106312	0.736965594
0.241554679	-0.758445321
0.383328639	-1.20163386
0.692571475	1.277533975
0.04580369	0.853158612
1.255838904	1.956278623
0.186768511	-0.298658316
-0.419538892	0.039892727
-1.855989697	-3.592955295
1.041820175	0.556393348
-2.030728436	-1.615690934
2.872620694	0.757143476
4.64385619	4.824428435
-0.117183539	0.574694165
1.584962501	0.415037499
-0.032688619	-0.447726118
2.277533975	1.862496476
-1.981852653	-2.24488706
6.058893689	7.399930607
2.605721061	2.798366139
1.988944812	0.873467594
-0.040015679	1.207911835
2.980891177	2.243925583
4.514573173	5.099535674
-2.383128249	-0.16073583
0.846194664	1.168122759
2.065095028	0.678071905
-2.670538231	-1.933572637
2.399095955	2.273565073
-1.190614859	-0.927580454
2.220390069	2.44278249
-1.916476646	-0.501439145
1.836501268	2.321928095
1.192645078	0.514573173
3.152003093	2.637429921
-0.83457639	0.75038611
0.248679113	0.663716612
3.267480311	2.567040593
2.544320516	2.321928095
2.016119665	3.016119665
-1.011227255	-1.426264756
1.486738965	-0.387730154
0.031250934	0.545824107
-8.690686028	-11.19318577
3.068171503	2.367731785
3.321928095	3.184424571
-1.989139006	-2.311067102
1.646363046	2.176877762
3.798366139	3.498805857
2.434402824	2.69743723
-1.169925003	0.415037499
-2.255500732	-1.033108313
3.871266686	3.664815808
2.415037499	1.830074999
3.135227381	3.172702086
4.0	5.321928095
0.406320282	1.116813665
-0.350497248	0.649502753
3.584962501	3.906890596
4.621488377	3.206450878
-1.04001568	-0.718087583
2.952694285	2.367731785
5.729586064	4.565199246
1.358453971	3.894506871
4.428843299	3.299560282
-2.489286023	-1.226251617
0.937264245	2.290901199
-1.889473543	-2.626439135
-1.132028395	-0.132028393
0.251538766	0.514573173
4.862496476	5.032421478
-1.472487773	-1.887525272
1.499926397	2.01449957
1.610433188	0.288505094
2.074000582	0.936497058
1.498805857	1.605721061
0.415037499	1.067114196
2.489038081	2.296393003
2.785875195	1.0489096
-0.49398884	-0.686633919
-0.765534747	0.041820176
1.537656786	1.367731784
0.284106629	-1.715893371
1.68965988	1.952694285
1.051399152	-0.685566442
-0.536052901	0.048909601
6.321928095	5.169925001
1.0489096	1.164386818
1.165423609	0.165423609
6.475733431	5.906890596
2.556393348	1.819427754
2.49410907	4.953540689
4.0	3.584962501
0.929610672	1.666576266
0.744499267	2.203930886
-1.180572244	0.819427754
-0.353636954	-1.523561956
0.51154548	-0.575917361
3.562936195	4.669851398
2.967085377	3.395928676
-0.319521598	0.182978744
0.577766999	-0.159198595
1.489038081	1.810966176
3.112474729	2.69743723
1.184424571	1.447458977
0.567040592	2.267480311
3.877143252	3.166649869
3.017073513	2.453172628
0.658963082	1.074000582
-0.616671361	-0.201633862
-0.854660636	-0.439623137
0.922757001	0.185791407
-1.114367026	-2.213902701
1.952694285	1.367731784
-1.687434006	-2.272396507
1.455679484	1.958179824
3.428843299	2.206450877
2.290449863	1.787949523
2.195819326	2.665304609
0.621488376	1.943416472
3.108934371	3.234465254
5.437405312	5.392317423
1.955145764	1.166649869
-0.980634674	-0.24366908
4.439983857	2.558628353
4.192645078	1.192645078
6.097496528	6.1672055
0.520309542	-0.064652958
-0.37056287	0.62943713
0.125530882	1.710493383
-0.744161096	-0.966553517
4.092446249	3.556393348
-1.301169536	-1.108524457
0.202987023	0.662418641
3.144389909	2.452512205
2.941785386	2.498178735
3.703018262	2.480625841
1.96437609	3.423807709
2.473931188	4.239465935
0.485426827	0.0
2.631612594	3.079071571
3.628031222	3.347923303
1.68965988	0.952694285
0.309955453	-0.427010141
5.321928095	4.321928095
3.785875195	1.0489096
1.850059373	1.364632546
0.133421668	-0.773468927
1.364632546	0.45774195
0.621488376	1.036525876
-0.242856523	0.49410907
-0.106731175	0.893268825
-2.666756592	-1.081794091
2.862496476	2.125530882
3.132103536	0.717066036
0.873467594	1.288505094
-0.944858447	0.640104055
4.708951218	1.358453971
3.286304185	1.96437609
4.367731784	4.455194626
-0.149747119	0.937715722
0.960471636	0.375509135
2.358453971	2.843880798
3.676211563	2.891940254
4.347019076	5.347019076
-1.381975477	-0.797012979
